Date_UTC,MLT,MLAT,GLON,GLAT
2000-09-17 13:18:00,23.86,65.46,170.90,70.08
2000-09-17 16:22:00,9.40,73.99,263.99,64.32
2000-09-17 19:22:00,13.73,76.53,273.77,66.52
2000-09-17 19:45:00,17.90,79.39,303.85,72.78
2000-09-17 20:59:00,6.55,65.13,147.89,70.62
2000-09-17 21:19:00,23.91,71.50,19.20,74.50
2000-09-17 22:06:00,0.16,66.36,16.03,69.30
2000-09-17 23:13:00,1.54,58.50,26.60,62.25
2000-09-17 23:43:00,1.87,56.74,24.65,60.50
2000-09-18 00:23:00,2.69,58.50,26.60,62.25
2000-09-18 09:24:00,12.13,76.25,11.95,78.92
2000-09-18 10:57:00,9.04,79.39,303.85,72.78
2000-09-18 12:29:00,10.54,79.39,303.85,72.78
2000-09-18 14:38:00,12.51,79.39,303.85,72.78
2000-09-18 14:59:00,12.99,76.79,307.87,70.68
2000-09-18 19:10:00,1.00,68.71,80.70,73.53
2000-09-18 21:25:00,21.27,64.86,338.30,64.18
2000-09-19 01:19:00,3.86,71.50,19.20,74.50
2000-09-19 01:40:00,4.47,75.31,15.83,78.20
2000-09-19 03:56:00,4.85,70.22,351.30,70.90
2000-09-19 08:57:00,6.82,70.38,308.27,64.17
2000-09-19 09:50:00,23.33,66.11,220.89,64.05
2000-09-19 11:00:00,9.11,73.02,309.28,67.02
2000-09-19 11:55:00,3.61,67.64,248.07,60.03
2000-09-19 12:34:00,4.27,62.07,246.65,54.62
2000-09-19 13:55:00,2.74,65.60,212.57,65.12
2000-09-19 17:01:00,10.01,77.89,264.15,68.63
2000-09-19 23:37:00,23.44,64.86,338.30,64.18
2000-09-20 02:56:00,1.19,66.06,314.56,61.16
2000-09-20 03:26:00,22.72,65.76,282.26,55.28
2000-09-20 04:03:00,21.53,66.71,265.36,56.38
2000-09-20 12:08:00,13.21,77.28,341.37,76.77
2000-09-21 03:30:00,1.49,67.78,310.32,62.00
2000-09-21 04:35:00,19.97,69.50,245.52,62.48
2000-09-21 05:10:00,22.34,73.99,263.99,64.32
2000-09-21 08:42:00,21.71,67.44,214.78,66.56
2000-09-21 11:40:00,18.75,72.05,104.28,77.72
2000-09-21 18:57:00,0.79,68.71,80.70,73.53
2000-09-22 00:42:00,22.58,70.38,308.27,64.17
2000-09-22 18:49:00,0.66,68.71,80.70,73.53
2000-09-23 04:32:00,22.01,71.21,265.95,61.11
2000-09-23 15:06:00,1.60,65.46,170.90,70.08
2000-09-24 15:47:00,21.43,68.71,80.70,73.53
2000-09-24 16:32:00,22.26,68.71,80.70,73.53
2000-09-24 17:33:00,5.71,70.27,203.38,71.32
2000-09-24 19:15:00,4.86,65.13,147.89,70.62
2000-09-24 20:18:00,23.34,64.21,35.02,67.97
2000-09-25 05:24:00,3.40,67.78,310.32,62.00
2000-09-25 06:46:00,21.67,67.48,238.77,61.76
2000-09-25 07:56:00,21.48,66.11,220.89,64.05
2000-09-25 10:17:00,23.28,65.60,212.57,65.12
2000-09-25 13:41:00,4.50,67.48,238.77,61.76
2000-09-25 14:32:00,1.08,65.46,170.90,70.08
2000-09-25 16:45:00,17.66,70.22,351.30,70.90
2000-09-25 19:41:00,7.86,70.27,203.38,71.32
2000-09-25 20:11:00,2.01,68.71,80.70,73.53
2000-09-25 21:25:00,0.43,64.21,35.02,67.97
2000-09-26 00:06:00,2.47,61.50,25.85,65.10
2000-09-26 02:36:00,4.83,64.59,20.42,67.84
2000-09-26 04:59:00,22.49,66.71,265.36,56.38
2000-09-26 05:34:00,22.13,67.33,256.32,58.22
2000-09-26 05:55:00,22.48,67.33,256.32,58.22
2000-09-26 07:38:00,7.87,71.55,338.03,70.48
2000-09-26 08:08:00,6.06,70.38,308.27,64.17
2000-09-26 08:48:00,20.92,70.27,203.38,71.32
2000-09-26 09:10:00,0.05,67.48,238.77,61.76
2000-09-26 09:32:00,23.07,66.11,220.89,64.05
2000-09-26 11:07:00,4.67,69.01,265.91,58.76
2000-09-26 11:35:00,0.86,63.27,214.87,62.39
2000-09-26 12:01:00,19.14,72.05,104.28,77.72
2000-09-26 13:41:00,3.17,66.11,220.89,64.05
2000-09-26 17:36:00,6.69,67.44,214.78,66.56
2000-09-26 19:19:00,7.50,70.27,203.38,71.32
2000-09-26 20:43:00,8.87,70.27,203.38,71.32
2000-09-26 21:08:00,23.62,66.13,23.70,69.46
2000-09-27 00:08:00,22.38,66.05,314.56,61.16
2000-09-27 00:32:00,0.36,64.86,338.30,64.18
2000-09-27 05:07:00,22.65,69.01,265.91,58.76
2000-09-27 05:38:00,21.20,73.16,248.75,65.75
2000-09-27 09:39:00,23.19,66.11,220.89,64.05
2000-09-27 10:32:00,22.68,70.27,203.38,71.32
2000-09-27 16:28:00,22.21,68.71,80.70,73.53
2000-09-27 17:25:00,23.24,68.71,80.70,73.53
2000-09-27 21:29:00,23.89,64.64,23.53,68.02
2000-09-27 22:14:00,22.09,64.86,338.30,64.18
2000-09-28 03:28:00,22.80,65.76,282.26,55.28
2000-09-28 08:13:00,23.12,67.48,238.77,61.76
2000-09-28 10:25:00,23.43,65.27,212.14,64.87
2000-09-28 11:18:00,3.89,67.33,256.32,58.22
2000-09-28 13:52:00,5.55,67.64,248.07,60.03
2000-09-29 02:46:00,1.07,66.05,314.56,61.16
2000-09-29 13:45:00,1.85,70.27,203.38,71.32
2000-09-29 14:42:00,2.73,70.27,203.38,71.32
2000-09-30 00:22:00,0.20,64.87,338.30,64.18
2000-09-30 01:31:00,3.72,64.59,20.42,67.84
2000-09-30 05:39:00,5.55,64.87,338.30,64.18
2000-09-30 06:13:00,4.54,66.05,314.56,61.16
2000-09-30 08:12:00,6.23,67.78,310.32,62.00
2000-09-30 08:44:00,22.01,63.27,214.87,62.39
2000-09-30 09:19:00,0.75,69.50,245.52,62.48
2000-09-30 10:17:00,5.62,65.76,282.26,55.28
2000-09-30 10:40:00,2.47,62.07,246.65,54.62
2000-09-30 11:00:00,0.04,65.26,212.14,64.87
2000-09-30 11:28:00,18.62,72.05,104.28,77.72
2000-09-30 12:25:00,5.02,67.33,256.32,58.22
2000-09-30 13:53:00,23.73,60.09,150.78,65.75
2000-09-30 16:31:00,7.40,67.48,238.77,61.76
2000-09-30 16:57:00,22.76,68.71,80.70,73.53
2000-09-30 19:20:00,4.95,65.13,147.89,70.62
2000-09-30 20:04:00,5.67,65.13,147.89,70.62
2000-09-30 21:51:00,7.42,65.13,147.89,70.62
2000-09-30 22:15:00,0.63,63.45,24.08,66.90
2000-09-30 22:59:00,1.43,60.86,27.23,64.52
2000-10-01 00:18:00,6.07,68.71,80.70,73.53
2000-10-01 03:33:00,1.86,66.05,314.56,61.16
2000-10-01 05:06:00,21.68,67.33,256.32,58.22
2000-10-01 05:36:00,21.06,69.50,245.52,62.48
2000-10-01 10:05:00,23.37,63.27,214.87,62.39
2000-10-01 17:02:00,20.12,73.14,25.01,76.51
2000-10-02 08:13:00,23.15,67.48,238.77,61.76
2000-10-02 15:40:00,4.66,67.44,214.78,66.56
2000-10-02 16:15:00,2.93,65.46,170.90,70.08
2000-10-02 22:18:00,0.30,61.27,18.75,64.61
2000-10-03 01:42:00,3.92,64.59,20.42,67.84
2000-10-03 02:32:00,4.17,62.06,10.99,64.94
2000-10-03 05:34:00,5.48,64.87,338.30,64.18
2000-10-03 06:10:00,23.74,66.71,265.36,56.38
2000-10-03 08:08:00,21.44,63.27,214.87,62.39
2000-10-03 09:37:00,4.96,65.76,282.26,55.28
2000-10-03 10:37:00,4.18,66.71,265.36,56.38
2000-10-03 11:19:00,6.70,65.76,282.26,55.28
2000-10-03 12:32:00,4.37,62.07,246.65,54.62
2000-10-03 12:53:00,22.51,65.13,147.89,70.62
2000-10-04 05:27:00,3.79,66.05,314.56,61.16
2000-10-04 06:23:00,22.23,62.07,246.65,54.62
2000-10-04 09:18:00,2.76,60.60,263.96,50.20
2000-10-04 09:38:00,22.93,63.27,214.87,62.39
2000-10-04 11:54:00,2.05,59.89,224.67,57.06
2000-10-04 13:57:00,23.85,60.09,150.78,65.75
2000-10-04 14:19:00,16.90,71.50,19.20,74.50
2000-10-04 16:06:00,1.97,60.09,150.78,65.75
2000-10-04 17:06:00,3.03,60.09,150.78,65.75
2000-10-04 17:34:00,3.51,60.09,150.78,65.75
2000-10-04 17:56:00,7.26,63.27,214.87,62.39
2000-10-04 18:39:00,4.28,65.13,147.89,70.62
2000-10-04 19:49:00,5.42,65.13,147.89,70.62
2000-10-04 20:11:00,5.78,65.13,147.89,70.62
2000-10-04 21:30:00,7.39,60.09,150.78,65.75
2000-10-04 23:09:00,1.60,60.86,27.23,64.52
2000-10-05 01:24:00,3.85,60.86,27.23,64.52
2000-10-05 01:59:00,7.79,68.71,80.70,73.53
2000-10-05 03:15:00,3.20,64.25,339.44,63.77
2000-10-05 03:35:00,3.54,64.25,339.44,63.77
2000-10-05 04:01:00,5.95,65.28,13.54,68.13
2000-10-05 04:31:00,5.12,60.56,352.98,62.05
2000-10-05 05:13:00,6.88,62.06,10.99,64.94
2000-10-05 05:42:00,7.38,62.06,10.99,64.94
2000-10-05 06:03:00,5.99,64.87,338.30,64.18
2000-10-05 06:25:00,7.06,60.56,352.98,62.05
2000-10-05 11:01:00,9.03,70.38,308.27,64.17
2000-10-05 11:21:00,1.51,59.89,224.67,57.06
2000-10-05 11:42:00,1.34,66.11,220.89,64.05
2000-10-05 12:16:00,5.90,69.01,265.91,58.76
2000-10-05 13:21:00,3.48,59.89,224.67,57.06
2000-10-05 13:46:00,5.58,62.07,246.65,54.62
2000-10-05 14:46:00,4.01,63.27,214.87,62.39
2000-10-05 15:10:00,8.64,66.71,265.36,56.38
2000-10-05 16:07:00,5.17,67.44,214.78,66.56
2000-10-05 16:28:00,10.17,72.93,267.89,62.82
2000-10-05 17:54:00,6.98,65.60,212.57,65.12
2000-10-05 19:02:00,21.47,63.45,24.08,66.90
2000-10-05 19:42:00,22.12,63.45,24.08,66.90
2000-10-05 20:18:00,22.79,60.86,27.23,64.52
2000-10-05 21:17:00,23.65,58.51,26.60,62.25
2000-10-05 21:49:00,3.62,68.71,80.70,73.53
2000-10-07 07:45:00,0.40,67.33,256.32,58.22
2000-10-07 11:26:00,0.53,65.26,212.14,64.87
2000-10-09 23:24:00,23.25,64.87,338.30,64.18
2000-10-10 06:26:00,0.06,66.71,265.36,56.38
2000-10-10 08:27:00,23.44,67.48,238.77,61.76
2000-10-10 08:53:00,22.51,66.11,220.89,64.05
2000-10-10 21:39:00,0.33,66.30,27.01,69.76
2000-10-11 00:52:00,0.70,64.87,338.30,64.18
2000-10-11 04:06:00,21.68,66.71,265.36,56.38
2000-10-11 04:41:00,5.71,70.22,351.30,70.90
2000-10-11 12:07:00,1.53,63.27,214.87,62.39
2000-10-11 18:37:00,21.17,66.13,23.70,69.46
2000-10-12 00:00:00,22.25,66.05,314.56,61.16
2000-10-13 00:06:00,17.13,77.89,264.15,68.63
2000-10-13 00:31:00,2.10,62.06,10.99,64.94
2000-10-13 00:51:00,0.69,64.87,338.30,64.18
2000-10-13 01:42:00,2.65,70.22,351.30,70.90
2000-10-13 03:04:00,5.37,64.59,20.42,67.84
2000-10-13 03:25:00,5.10,62.06,10.99,64.94
2000-10-13 04:09:00,6.31,66.36,16.03,69.30
2000-10-13 13:13:00,11.51,79.39,303.85,72.78
2000-10-13 18:05:00,3.73,65.13,147.89,70.62
2000-10-14 01:29:00,1.39,64.25,339.44,63.77
2000-10-14 03:32:00,5.69,66.36,16.03,69.30
2000-10-14 03:55:00,3.86,64.87,338.30,64.18
2000-10-14 04:54:00,4.86,64.87,338.30,64.18
2000-10-14 05:36:00,4.00,66.05,314.56,61.16
2000-10-14 06:02:00,6.04,64.87,338.30,64.18
2000-10-14 06:44:00,5.18,66.05,314.56,61.16
2000-10-14 07:10:00,20.88,66.11,220.89,64.05
2000-10-14 09:53:00,3.41,60.60,263.96,50.20
2000-10-14 11:07:00,4.78,66.71,265.36,56.38
2000-10-14 12:10:00,4.12,62.06,246.65,54.62
2000-10-14 12:47:00,4.73,62.06,246.65,54.62
2000-10-14 13:12:00,3.44,59.89,224.67,57.06
2000-10-14 13:47:00,3.48,66.11,220.89,64.05
2000-10-14 14:21:00,3.46,65.26,212.14,64.87
2000-10-14 15:13:00,1.18,60.09,150.78,65.75
2000-10-14 17:03:00,3.02,60.09,150.78,65.75
2000-10-14 17:23:00,3.04,65.13,147.89,70.62
2000-10-14 17:59:00,6.20,70.27,203.38,71.32
2000-10-14 21:38:00,23.65,61.27,18.75,64.61
2000-10-14 21:59:00,23.99,61.27,18.75,64.61
2000-10-16 00:42:00,3.05,63.45,24.08,66.90
2000-10-16 01:10:00,23.08,70.38,308.27,64.17
2000-10-16 16:27:00,22.34,68.71,80.70,73.53
2000-10-16 16:50:00,19.99,73.14,25.01,76.51
2000-10-16 21:29:00,23.57,66.36,16.03,69.30
2000-10-17 01:21:00,3.42,66.36,16.03,69.30
2000-10-17 08:59:00,24.00,67.48,238.77,61.76
2000-10-17 20:11:00,22.29,66.36,16.03,69.30
2000-10-18 03:26:00,22.84,65.75,282.26,55.28
2000-10-18 10:22:00,22.65,70.27,203.38,71.32
2000-10-18 10:55:00,23.23,70.27,203.38,71.32
2000-10-18 13:24:00,0.31,65.46,170.90,70.08
2000-10-18 21:28:00,19.92,71.65,313.71,66.48
2000-10-19 13:47:00,0.69,65.46,170.90,70.08
2000-10-21 17:35:00,23.47,68.71,80.70,73.53
2000-10-22 11:08:00,2.24,67.48,238.77,61.76
2000-10-22 13:42:00,2.95,65.59,212.57,65.12
2000-10-22 14:09:00,1.07,65.46,170.90,70.08
2000-10-22 17:05:00,3.88,65.46,170.90,70.08
2000-10-22 17:29:00,23.37,68.71,80.70,73.53
2000-10-22 17:49:00,1.00,72.05,104.28,77.72
2000-10-22 18:48:00,5.55,65.46,170.90,70.08
2000-10-22 19:21:00,7.53,70.27,203.38,71.32
2000-10-23 01:29:00,1.39,64.25,339.44,63.77
2000-10-23 03:42:00,2.09,66.05,314.56,61.16
2000-10-23 04:53:00,22.52,66.71,265.36,56.38
2000-10-23 06:03:00,18.38,70.27,203.38,71.32
2000-10-23 09:02:00,22.19,65.59,212.57,65.12
2000-10-23 09:58:00,23.07,68.91,214.44,68.12
2000-10-23 10:18:00,22.61,70.27,203.38,71.32
2000-10-23 10:57:00,2.05,67.48,238.77,61.76
2000-10-23 20:08:00,22.75,71.50,19.20,74.50
2000-10-24 08:34:00,21.74,65.59,212.57,65.12
2000-10-24 08:55:00,22.62,66.11,220.89,64.05
2000-10-24 09:42:00,21.99,70.27,203.38,71.32
2000-10-24 10:32:00,23.98,63.27,214.87,62.39
2000-10-24 12:48:00,2.34,63.27,214.87,62.39
2000-10-24 21:20:00,23.79,67.31,22.22,70.54
2000-10-25 07:22:00,22.50,67.48,238.77,61.76
2000-10-25 11:30:00,0.75,65.59,212.57,65.12
2000-10-25 12:34:00,1.84,65.26,212.14,64.87
2000-10-25 17:13:00,23.12,68.71,80.70,73.53
2000-10-25 17:52:00,23.74,68.71,80.70,73.53
2000-10-26 10:56:00,2.05,67.48,238.77,61.76
2000-10-26 12:51:00,2.14,65.26,212.14,64.87
2000-10-27 07:23:00,23.05,69.50,245.52,62.48
2000-10-28 06:13:00,21.87,69.50,245.52,62.48
2000-10-28 09:53:00,3.12,77.89,264.15,68.63
2000-10-28 10:13:00,23.35,68.91,214.44,68.12
2000-10-28 10:36:00,1.71,67.48,238.77,61.76
2000-10-28 23:21:00,1.71,61.51,25.85,65.10
2000-10-28 23:47:00,2.19,60.86,27.23,64.52
2000-10-29 01:46:00,2.57,57.88,358.82,60.13
2000-10-29 09:41:00,1.63,62.06,246.65,54.62
2000-10-29 13:04:00,2.39,65.59,212.57,65.12
2000-10-29 15:06:00,4.34,65.59,212.57,65.12
2000-10-29 15:39:00,4.85,65.59,212.57,65.12
2000-10-29 16:38:00,2.33,65.13,147.89,70.62
2000-10-29 17:32:00,4.31,65.46,170.90,70.08
2000-10-29 18:03:00,3.68,65.13,147.89,70.62
2000-10-29 19:42:00,1.51,68.71,80.70,73.53
2000-10-29 22:56:00,22.79,64.25,339.44,63.77
2000-10-30 02:15:00,21.61,65.75,282.26,55.28
2000-10-30 05:54:00,23.63,66.70,265.36,56.38
2000-10-30 09:21:00,22.47,68.91,214.44,68.12
2000-10-31 02:22:00,1.41,69.13,322.37,65.60
2000-10-31 10:13:00,22.56,70.27,203.38,71.32
2000-10-31 10:35:00,0.07,63.27,214.87,62.39
2000-10-31 14:47:00,0.62,65.13,147.89,70.62
2000-10-31 16:21:00,8.06,73.16,248.75,65.75
2000-10-31 16:56:00,5.19,70.27,203.38,71.32
2000-10-31 17:16:00,2.93,65.13,147.89,70.62
2000-10-31 21:36:00,23.95,63.45,24.08,66.90
2000-11-01 17:09:00,23.05,68.71,80.70,73.53
2000-11-01 22:14:00,0.07,65.28,13.54,68.13
2000-11-03 20:31:00,22.56,66.36,16.03,69.30
2000-11-03 21:27:00,22.35,70.22,351.30,70.90
2000-11-04 05:02:00,5.11,64.25,339.44,63.77
2000-11-04 10:19:00,23.80,63.27,214.87,62.39
2000-11-04 12:41:00,18.84,68.71,80.70,73.53
2000-11-04 16:48:00,6.47,66.11,220.89,64.05
2000-11-04 17:24:00,3.04,65.13,147.89,70.62
2000-11-04 17:44:00,23.59,68.71,80.70,73.53
2000-11-04 18:14:00,0.07,68.71,80.70,73.53
2000-11-04 19:08:00,7.28,70.27,203.38,71.32
2000-11-04 19:57:00,5.50,65.13,147.89,70.62
2000-11-04 21:29:00,7.00,65.13,147.89,70.62
2000-11-05 01:26:00,1.31,64.25,339.44,63.77
2000-11-05 13:58:00,12.37,75.67,306.47,69.25
2000-11-05 14:56:00,4.77,66.11,220.89,64.05
2000-11-05 17:36:00,3.23,65.13,147.89,70.62
2000-11-05 17:58:00,20.47,67.31,22.22,70.54
2000-11-05 18:35:00,1.70,72.05,104.28,77.72
2000-11-05 20:20:00,8.44,70.27,203.38,71.32
2000-11-05 21:11:00,23.51,63.45,24.08,66.90
2000-11-05 22:17:00,4.01,68.71,80.70,73.53
2000-11-06 00:00:00,23.77,64.87,338.30,64.18
2000-11-06 05:16:00,22.97,66.70,265.36,56.38
2000-11-06 07:23:00,22.58,67.48,238.77,61.76
2000-11-06 09:40:00,22.02,70.27,203.38,71.32
2000-11-06 10:13:00,24.00,66.11,220.89,64.05
2000-11-06 10:34:00,23.87,67.43,214.78,66.56
2000-11-06 12:07:00,1.73,63.27,214.87,62.39
2000-11-06 13:24:00,3.04,63.27,214.87,62.39
2000-11-06 13:45:00,3.11,65.26,212.14,64.87
2000-11-06 14:23:00,6.46,67.64,248.07,60.03
2000-11-06 14:43:00,4.02,65.26,212.14,64.87
2000-11-06 15:23:00,7.54,64.50,248.79,56.66
2000-11-06 15:53:00,18.76,66.30,27.01,69.76
2000-11-06 16:17:00,17.39,70.22,351.30,70.90
2000-11-06 16:42:00,4.97,70.27,203.38,71.32
2000-11-06 17:50:00,7.14,63.27,214.87,62.39
2000-11-06 18:45:00,20.76,61.28,18.75,64.61
2000-11-06 19:29:00,21.93,67.31,22.22,70.54
2000-11-06 19:57:00,22.12,56.74,24.65,60.50
2000-11-06 21:30:00,23.79,58.51,26.60,62.25
2000-11-06 22:18:00,23.63,59.13,9.11,62.07
2000-11-06 22:56:00,1.26,61.51,25.85,65.10
2000-11-07 00:09:00,1.94,65.28,13.54,68.13
2000-11-07 00:42:00,3.00,63.45,24.08,66.90
2000-11-07 01:06:00,3.50,60.86,27.23,64.52
2000-11-07 01:34:00,3.92,63.45,24.08,66.90
2000-11-07 01:57:00,1.86,64.25,339.44,63.77
2000-11-07 02:41:00,3.30,60.57,352.98,62.05
2000-11-07 03:29:00,5.29,61.31,13.36,64.37
2000-11-07 03:52:00,21.04,77.88,264.15,68.63
2000-11-07 05:47:00,22.58,67.33,256.32,58.22
2000-11-07 06:11:00,19.45,65.26,212.14,64.87
2000-11-07 06:31:00,18.94,70.27,203.38,71.32
2000-11-07 07:55:00,23.97,62.06,246.65,54.62
2000-11-07 08:16:00,0.29,62.06,246.65,54.62
2000-11-07 09:14:00,2.95,66.70,265.36,56.38
2000-11-07 09:53:00,0.17,59.88,224.67,57.06
2000-11-07 10:26:00,0.74,59.88,224.67,57.06
2000-11-07 11:37:00,1.50,66.11,220.89,64.05
2000-11-07 14:27:00,3.78,65.26,212.14,64.87
2000-11-08 17:41:00,11.24,66.70,265.36,56.38
2000-11-09 02:02:00,0.32,66.05,314.56,61.16
2000-11-09 13:16:00,3.21,66.11,220.89,64.05
2000-11-09 14:51:00,6.07,67.48,238.77,61.76
2000-11-09 19:40:00,11.59,77.20,254.97,69.12
2000-11-09 20:42:00,12.60,77.20,254.97,69.12
2000-11-09 23:43:00,1.21,62.06,10.99,64.94
2000-11-10 04:07:00,2.52,66.05,314.56,61.16
2000-11-10 04:35:00,5.68,70.22,351.30,70.90
2000-11-10 06:39:00,22.72,62.06,246.65,54.62
2000-11-10 07:04:00,20.93,66.11,220.89,64.05
2000-11-10 07:29:00,8.02,71.55,338.03,70.48
2000-11-10 08:18:00,9.68,77.28,341.37,76.77
2000-11-10 08:56:00,0.94,62.06,246.65,54.62
2000-11-10 10:11:00,5.74,65.75,282.26,55.28
2000-11-10 10:31:00,6.09,65.75,282.26,55.28
2000-11-10 11:05:00,3.15,62.06,246.65,54.62
2000-11-10 11:37:00,3.73,62.06,246.65,54.62
2000-11-10 11:58:00,4.10,62.06,246.65,54.62
2000-11-10 15:18:00,13.85,76.78,307.87,70.68
2000-11-10 18:36:00,0.39,68.71,80.70,73.53
2000-11-11 03:02:00,22.41,65.75,282.26,55.28
2000-11-11 05:00:00,22.87,72.92,267.89,62.82
2000-11-11 11:46:00,1.38,63.27,214.87,62.39
2000-11-11 13:24:00,2.86,67.43,214.78,66.56
2000-11-11 14:24:00,20.56,68.71,80.70,73.53
2000-11-11 14:44:00,22.17,72.05,104.28,77.72
2000-11-11 15:27:00,5.26,66.11,220.89,64.05
2000-11-11 16:57:00,3.74,65.46,170.90,70.08
2000-11-11 17:23:00,5.58,70.27,203.38,71.32
2000-11-11 17:43:00,5.89,70.27,203.38,71.32
2000-11-11 20:16:00,22.45,66.57,18.94,69.66
2000-11-11 22:23:00,5.38,72.05,104.28,77.72
2000-11-12 00:04:00,3.00,73.14,25.01,76.51
2000-11-12 03:36:00,23.01,65.74,282.26,55.28
2000-11-12 04:25:00,20.11,73.15,248.75,65.75
2000-11-12 06:35:00,23.45,67.33,256.32,58.22
2000-11-12 06:59:00,22.20,67.48,238.77,61.76
2000-11-12 09:06:00,7.47,73.01,309.28,67.02
2000-11-12 09:28:00,1.43,67.64,248.07,60.03
2000-11-12 10:21:00,1.50,67.48,238.77,61.76
2000-11-12 13:49:00,7.90,72.92,267.89,62.82
2000-11-12 14:48:00,4.13,65.26,212.14,64.87
2000-11-12 15:15:00,22.64,72.05,104.28,77.72
2000-11-12 16:41:00,22.60,68.71,80.70,73.53
2000-11-13 04:22:00,22.18,72.92,267.89,62.82
2000-11-13 15:05:00,21.19,68.71,80.70,73.53
2000-11-13 15:34:00,21.62,68.71,80.70,73.53
2000-11-13 18:12:00,6.33,70.27,203.38,71.32
2000-11-13 19:17:00,21.83,71.50,19.20,74.50
2000-11-13 20:16:00,21.13,70.22,351.30,70.90
2000-11-13 20:36:00,23.57,73.14,25.01,76.51
2000-11-14 02:52:00,1.90,69.13,322.37,65.60
2000-11-14 21:33:00,22.38,70.22,351.30,70.90
2000-11-15 19:00:00,0.74,68.71,80.70,73.53
2000-11-15 20:20:00,22.84,71.50,19.20,74.50
2000-11-17 10:25:00,0.07,66.43,218.84,64.78
2000-11-18 19:12:00,0.92,68.71,80.70,73.53
2000-11-18 19:56:00,22.42,71.50,19.20,74.50
2000-11-18 21:34:00,23.67,66.57,18.94,69.66
2000-11-19 07:13:00,22.45,67.48,238.77,61.76
2000-11-19 10:22:00,0.02,66.43,218.84,64.78
2000-11-19 18:53:00,0.60,68.71,80.70,73.53
2000-11-19 22:25:00,23.20,70.22,351.30,70.90
2000-11-20 06:54:00,22.65,69.50,245.52,62.48
2000-11-20 15:28:00,1.30,65.13,147.89,70.62
2000-11-21 02:04:00,0.29,66.05,314.56,61.16
2000-11-21 08:00:00,23.73,69.50,245.52,62.48
2000-11-21 11:37:00,1.36,66.43,218.84,64.78
2000-11-21 18:15:00,2.73,66.08,128.92,71.59
2000-11-21 19:27:00,3.88,66.08,128.92,71.59
2000-11-22 06:42:00,22.58,73.15,248.75,65.75
2000-11-22 11:53:00,1.26,65.26,212.14,64.87
2000-11-22 12:15:00,2.04,66.43,218.84,64.78
2000-11-22 14:09:00,5.98,69.50,245.52,62.48
2000-11-22 15:04:00,4.38,65.26,212.14,64.87
2000-11-22 15:25:00,4.75,67.43,214.78,66.56
2000-11-23 04:05:00,2.45,66.05,314.56,61.16
2000-11-23 09:42:00,22.88,68.91,214.44,68.12
2000-11-23 15:30:00,21.56,68.71,80.70,73.53
2000-11-24 04:52:00,22.54,69.00,265.91,58.76
2000-11-24 08:56:00,22.57,66.43,218.84,64.78
2000-11-24 19:54:00,11.71,77.20,254.97,69.12
2000-11-24 22:37:00,6.95,66.08,128.92,71.59
2000-11-25 02:49:00,22.11,65.74,282.26,55.28
2000-11-25 23:23:00,1.75,71.50,19.20,74.50
2000-11-26 07:47:00,23.66,73.15,248.75,65.75
2000-11-26 12:28:00,2.27,66.43,218.84,64.78
2000-11-26 13:20:00,14.88,77.27,341.37,76.77
2000-11-26 15:25:00,5.08,66.43,218.84,64.78
2000-11-26 18:36:00,5.18,65.46,170.90,70.08
2000-11-26 19:11:00,5.74,65.46,170.90,70.08
2000-11-26 19:35:00,22.09,66.30,27.01,69.76
2000-11-26 21:30:00,23.54,66.57,18.94,69.66
2000-11-26 22:14:00,0.02,61.28,18.75,64.61
2000-11-26 22:40:00,23.00,60.57,352.98,62.05
2000-11-26 23:02:00,0.81,61.28,18.75,64.61
2000-11-27 00:33:00,2.33,61.28,18.75,64.61
2000-11-27 03:31:00,10.64,72.06,104.28,77.72
2000-11-27 03:57:00,6.67,66.30,27.01,69.76
2000-11-27 04:17:00,20.10,67.63,248.07,60.03
2000-11-27 06:49:00,6.99,64.87,338.30,64.18
2000-11-27 07:13:00,7.41,64.87,338.30,64.18
2000-11-27 07:37:00,23.84,64.49,248.79,56.66
2000-11-27 08:16:00,0.30,67.63,248.07,60.03
2000-11-27 13:05:00,11.79,76.78,307.87,70.68
2000-11-27 13:41:00,3.11,65.26,212.14,64.87
2000-11-27 14:03:00,20.26,68.71,80.70,73.53
2000-11-27 18:09:00,23.85,68.71,80.70,73.53
2000-11-27 23:04:00,1.21,63.45,24.08,66.90
2000-11-28 05:18:00,3.75,66.05,314.56,61.16
2000-11-28 05:43:00,21.49,73.15,248.75,65.75
2000-11-28 06:06:00,4.81,71.65,313.71,66.48
2000-11-28 06:52:00,5.46,66.05,314.56,61.16
2000-11-28 07:33:00,6.15,66.05,314.56,61.16
2000-11-28 08:12:00,1.92,60.59,263.96,50.20
2000-11-28 09:24:00,1.40,62.06,246.65,54.62
2000-11-28 10:38:00,0.16,63.27,214.87,62.39
2000-11-28 11:02:00,22.03,65.46,170.90,70.08
2000-11-28 11:24:00,22.43,65.46,170.90,70.08
2000-11-28 12:25:00,6.33,66.70,265.36,56.38
2000-11-28 12:49:00,2.50,63.27,214.87,62.39
2000-11-28 14:15:00,5.55,67.48,238.77,61.76
2000-11-28 15:14:00,6.43,67.48,238.77,61.76
2000-11-28 18:37:00,6.62,70.27,203.38,71.32
2000-11-28 19:11:00,5.72,65.46,170.90,70.08
2000-11-28 19:40:00,1.29,68.72,80.70,73.53
